SatName,Plane_ID,Sequence_Order,Inclination,RAAN,Arg_Lat,Mean_Motion
STARLINK-5738,57,5,43.01578292443199,93.73085512548087,30.023131815515008,15.088362969999999
STARLINK-5745,57,6,43.0119134120125,93.71493902489279,37.13502734703379,15.088390129999999
STARLINK-31332,57,7,43.009019814211634,94.08523835877982,37.729290132786524,15.088526600000002
STARLINK-31686,57,8,42.98529234776155,93.98669926835657,73.22916054071828,15.08827496
STARLINK-31685,57,9,42.981198743520835,93.91899988153396,94.43549894357683,15.08838649
STARLINK-31606,57,10,42.989291247638924,93.85910341277138,115.70347028276282,15.08807582
STARLINK-31668,57,11,43.00317511569409,93.79793645825087,136.9855690779297,15.088359620000002
STARLINK-33771,57,12,43.01063266866089,93.87134784770038,151.03696881972883,15.08841198
STARLINK-31854,57,13,43.01411075617729,94.07727148383935,207.28226518199875,15.08835431
STARLINK-31071,57,14,43.00268970228917,93.99262585576629,221.41354335827558,15.08835101
STARLINK-32705,57,15,42.99917929504704,94.10750717604866,228.4505314980038,15.088571069999999
STARLINK-31587,57,16,42.99664892845591,94.48025284189227,235.13003227912208,15.088358099999999
STARLINK-31662,57,17,42.982364702014515,94.40833706483306,256.42467203151455,15.088385319999999
STARLINK-31692,57,18,42.98242269368466,94.32810043681506,273.76110624564586,15.088348949999999
STARLINK-5747,57,19,42.98715731623093,93.91660301254069,291.0739678005259,15.08846681
STARLINK-31701,57,20,42.98888761152556,94.29107221177128,291.6095811039623,15.08852797
STARLINK-5739,57,21,43.00541990681059,93.84834678887425,318.20271378027337,15.088393640000001
STARLINK-5732,57,22,43.0167802750924,93.81592897609447,334.6738335763862,15.08840246
STARLINK-31683,57,23,43.02117555943839,94.15286992999161,355.33636552994204,15.08847759
STARLINK-30226,62,1,43.020082166320144,101.44058562939297,7.3595426988119215,15.08841198
STARLINK-32939,62,2,43.01413317817914,101.33610596235292,14.476948113146184,15.08841646
STARLINK-30145,62,3,43.01267454589539,101.39365006385987,28.553524346548272,15.088439469999999
STARLINK-30164,62,4,43.008999425343134,101.37851894155895,35.6716844379063,15.088375409999998
STARLINK-30230,62,5,42.99731990995739,101.33450189995251,49.836915248097746,15.08865096
STARLINK-30231,62,6,42.989134150338415,101.30091651135837,64.03545872245664,15.08836804
STARLINK-32753,62,7,42.98219801179098,101.39458450835396,71.01036037113718,15.088367679999998
STARLINK-30082,62,8,42.9823334197155,101.23950383329527,85.25304535826368,15.088320979999999
STARLINK-30149,62,9,42.981625862962474,101.21560935592068,92.33662709936941,15.08838243
STARLINK-30154,62,10,42.98460430980618,101.15641518044627,106.5413308719471,15.08836629
STARLINK-32733,62,11,42.984473483464505,101.25297865478073,113.39755501961521,15.175190539999997
STARLINK-32876,62,12,42.991760699579636,101.03808483984787,120.80447018054626,15.088365829999999
STARLINK-30147,62,13,42.99710931116539,101.10570785944091,127.80786090725111,15.08836488
STARLINK-30203,62,14,43.00322193516337,101.08441656603115,134.90678268035188,15.088343790000001
STARLINK-30168,62,15,43.01004750685109,101.02964457617375,149.0792397119421,15.0884551
STARLINK-32743,62,16,43.01200747115212,101.1516021809951,156.00851534372225,15.088399810000002
STARLINK-30081,62,17,43.020090333207634,101.02730197199085,170.25196520999464,15.088398450000001
STARLINK-30153,62,18,43.02260684168807,101.01292356707836,184.37952856855193,15.099616840000001
STARLINK-30943,62,19,42.989522975366796,101.01595783440327,290.1788430177767,15.08838608
STARLINK-32919,62,20,42.98669472826778,101.47700974528017,296.97064094927555,15.08820203
STARLINK-32937,62,21,43.00357494296271,101.42884903529469,317.98963614836447,15.08838602
STARLINK-30074,62,22,43.0171156528987,101.47068438493315,332.0305570582171,15.08840367
STARLINK-30862,62,23,43.02058343293483,101.45413531456276,353.23241899990353,15.08839131
STARLINK-5511,64,1,43.02077467659299,104.7837289986398,11.706236272960345,15.08840368
STARLINK-5481,64,2,43.01955241916305,104.77707980861443,17.369424107796398,15.088424920000001
STARLINK-32657,64,3,43.011752268380874,104.97902491761997,24.09741669648441,15.08856157
STARLINK-5490,64,4,43.01590457759637,104.76276691339054,25.66615281380768,15.08836384
STARLINK-32699,64,5,42.99087503105608,104.89692178804754,59.49835150089914,15.08837448
STARLINK-5610,64,6,42.99235368279428,104.69049597023508,60.371029178081834,15.08845571
STARLINK-5587,64,7,42.983740205965354,105.47937076144616,80.10978128668071,15.08847992
STARLINK-6351,64,8,42.983831373187584,104.6173551113712,83.21901620732177,15.08839887
STARLINK-5049,64,9,42.98300552468087,104.58735141862715,91.61084011128428,15.088445839999999
STARLINK-6334,64,10,42.98479072405333,105.40959010657642,101.27824184862014,15.088423880000002
STARLINK-6346,64,11,43.009168416655626,105.29746424551537,144.88988410901192,15.088535509999998
STARLINK-6315,64,12,43.025570655377614,105.24144181162416,184.57988767301137,15.08839056
STARLINK-6306,64,13,43.02282802441982,105.22234914213438,194.15484168954902,15.08839767
STARLINK-5512,64,14,43.01844904924576,105.21397867132247,200.4354958979887,15.088382609999998
STARLINK-5503,64,15,43.010221811319624,105.18239221357143,214.5748864154966,15.08838827
STARLINK-6349,64,16,43.00590802240583,105.18112251052285,217.14875509519,15.08836775
STARLINK-5488,64,17,42.99582773019925,105.12972827509034,235.9282980227465,15.088391170000001
STARLINK-5858,64,18,42.99078668040089,105.108130551456,242.86890339099807,15.088379329999999
STARLINK-5516,64,19,42.988144935884144,104.95249814995634,290.85650340274344,15.08836368
STARLINK-5026,64,20,42.99548690768515,104.90511701016923,304.92012397390675,15.088434370000002
STARLINK-5517,64,21,42.99958420263727,104.83170460198828,313.56565133408094,15.089528589999999
STARLINK-5504,64,22,43.005158370872124,104.86656140599442,318.97670108443117,15.088364919999998
STARLINK-5476,64,23,43.00730268777437,104.8600207910116,322.69488825536496,15.088493369999998
STARLINK-5514,64,24,43.01324402084122,104.84341610362395,334.75780830873884,15.08841478
STARLINK-5513,64,25,43.02145335857346,104.82462072037917,345.32722133923573,15.088457680000001
STARLINK-5039,64,26,43.019743268071544,104.81207894531642,355.97676922855095,15.088413080000002
STARLINK-36086,67,1,43.02003214488423,109.00763322341352,5.033359543168719,15.08839588
STARLINK-36152,67,2,43.014208184737164,108.98330687645009,19.18342061496509,15.08836382
STARLINK-35770,67,3,43.0151910358963,108.97445289469935,26.252181455462743,15.088349699999998
STARLINK-31240,67,4,43.009847539912684,109.14486716126933,33.145458523714595,15.08837682
STARLINK-33625,67,5,43.002536708897004,108.55908969405985,40.768718401585154,15.08836213
STARLINK-31241,67,6,42.99837074982238,109.11000607937075,47.31325176416725,15.088403470000001
STARLINK-36142,67,7,42.98888078767983,108.8877443694202,61.66207473249196,15.230716340000003
STARLINK-31234,67,8,42.9869088451009,109.0487404604921,68.5594987356161,15.08835194
STARLINK-36133,67,9,42.98338743665804,108.84330603895275,75.7423007448243,15.08841752
STARLINK-35879,67,10,42.9829377604505,108.82032293743082,83.08791097244739,15.088374000000002
STARLINK-31205,67,11,42.981859625067074,108.97706576598218,89.81816256057431,15.08846595
STARLINK-36135,67,12,42.980670582948726,108.76400392302693,97.09867818545173,15.088438790000001
STARLINK-31210,67,13,42.98753062165115,108.90912629598607,111.06293467017751,15.0883726
STARLINK-35678,67,14,42.99198337896416,108.70131830886945,118.34201152278438,15.088522270000002
STARLINK-35772,67,15,42.994580568587594,108.73039273168874,125.37406848879229,15.08784979
STARLINK-31231,67,16,43.000140072527074,108.8492294415411,132.35577335544565,15.0883085
STARLINK-36147,67,17,43.00300830447661,108.63902597011207,139.62417169388746,15.08838565
STARLINK-11386 [DTC],67,18,43.00755660143335,109.46461536944241,146.40772882939115,15.08835741
STARLINK-36136,67,19,43.00993467377321,108.63541879703563,146.67851675577745,15.088369639999998
STARLINK-31207,67,20,43.01719063871307,108.80131176916271,153.5677793152071,15.088398369999998
STARLINK-35887,67,21,43.01730276747796,108.61344170233946,160.8042618087166,15.08836418
STARLINK-31235,67,22,43.021950147871,108.77776327085877,167.80380670004814,15.08841078
STARLINK-11380 [DTC],67,23,43.02000806119385,109.415884642858,176.1002028967533,15.088377450000001
STARLINK-34846,67,24,43.0173873593397,108.57371062069504,182.09714825607062,15.088482750000002
STARLINK-31153,67,25,43.022471881675685,108.74877246684488,188.93919568719144,15.16245079
STARLINK-36139,67,26,43.015426532879474,108.54556713256217,203.17584456203016,15.08843436
STARLINK-36067,67,27,43.01430154278453,108.53719794165421,210.34401013531902,15.08839984
STARLINK-35703,67,28,43.002242387215695,108.50101358152214,224.49218083723898,15.088416149999999
STARLINK-31225,67,29,42.98933578579524,108.5929335417598,245.51700394679938,15.088399210000002
STARLINK-35874,67,30,42.98576680828574,109.14504958298674,294.352104408731,15.08838391
STARLINK-35777,67,31,42.99054521784782,109.12597231708735,301.42577844262684,15.08831706
STARLINK-36107,67,32,42.99682652944783,109.1015327303653,308.42225229937594,15.088434339999997
STARLINK-36149,67,33,43.00781695928033,109.06167161279534,329.6813618282598,15.08840432
STARLINK-36104,67,34,43.01702508643182,109.03974202478256,343.8202594001709,15.088237370000002
STARLINK-36103,67,35,43.018838726562954,109.0179199268034,350.9068985334082,15.088366719999998
STARLINK-35591,67,36,43.02639110948902,109.01319948509234,357.9693073089562,15.08836751
STARLINK-30582,69,1,43.02132640955429,111.9699743302707,1.0818680063879407,15.08842579
STARLINK-31178,69,2,42.98479044019591,112.48804797589344,71.26264875080466,15.08842759
STARLINK-30996,69,3,42.99759549365834,112.3071968711626,127.93499483723764,15.08843018
STARLINK-30506,69,4,43.00870385800715,112.4456587495799,141.95232145876588,15.088451979999999
STARLINK-31220,69,5,43.01883496887191,112.24553740701617,156.2547965219015,15.088434199999998
STARLINK-30585,69,6,43.02424830389085,112.39650702255179,177.24616103501182,15.08843491
STARLINK-30532,69,7,43.020491242119554,112.36651231347022,198.5225636391769,15.088264220000001
STARLINK-30576,69,8,43.0097760903732,112.34908929389218,212.63081986877583,15.088413670000001
STARLINK-30588,69,9,43.005360816773305,112.32712778966173,219.7193886548988,15.088421770000002
STARLINK-31224,69,10,43.0001104888709,112.13330907956049,226.96954673363925,15.088316989999997
STARLINK-30577,69,11,42.995871269610795,112.27826850478233,233.88608515764662,15.088410960000001
STARLINK-30573,69,12,42.9892398797671,112.27297622729711,240.88383067229847,15.08834369
STARLINK-31211,69,13,42.98500807241061,112.04812167358664,255.0952811277516,15.088462029999999
STARLINK-30553,69,14,42.982206583592905,112.21011995494746,262.146642858117,15.08830735
STARLINK-30566,69,15,42.98214036092055,112.1668370674546,276.30257286440826,15.08836779
STARLINK-30541,69,16,42.98867077306081,112.09847520476366,297.4547376058533,15.08838812
STARLINK-30587,69,17,43.00456013625987,112.03956415955665,318.68791310623686,15.088348849999997
STARLINK-30544,69,18,43.01659821109046,111.99984453178236,339.8923665988277,15.08820592
STARLINK-5525,71,1,42.988674432858936,115.84468141234618,109.59742339173074,15.088465539999998
STARLINK-33861,71,2,42.98918675978761,116.39714862834683,115.87873169023624,15.08800194
STARLINK-33880,71,3,42.990350626370635,116.3736497853653,123.02010958956052,15.08835627
STARLINK-33607,71,4,42.99316554648069,116.0746893624624,130.37436124915897,15.088309800000001
STARLINK-33840,71,5,43.00009741085126,116.33459809821841,137.16081671107216,15.08836021
STARLINK-33816,71,6,43.00682496168597,116.32455848418543,144.21600900940132,15.08797471
STARLINK-5983,71,7,43.01279246185642,115.72959553239504,151.81898373047702,15.08841186
STARLINK-5798,71,8,43.01809262942873,116.29347273161402,165.40508636669702,15.088362299999998
STARLINK-5870,71,9,43.021037233896884,115.69752225677956,172.95689810513548,15.088397519999997
STARLINK-6368,71,10,43.02084049446036,115.67532828801865,180.1311593408702,15.08838401
STARLINK-5795,71,11,43.022972804843775,116.2602680458902,191.35232521263734,15.088269310000001
STARLINK-6330,71,12,43.01777919382456,115.65400089639905,193.0555180555001,15.088395380000001
STARLINK-33847,71,13,43.020483087796535,116.24108338958239,193.7214656296198,15.088378779999998
STARLINK-30569,71,14,43.01507884852915,115.7655751401614,201.23042896522318,15.088403249999999
STARLINK-33650,71,15,43.009024821985236,115.93987206039802,208.12552634189188,15.08839056
STARLINK-33672,71,16,43.00730442705686,115.90940852945731,215.2107292788108,15.08836548
STARLINK-33850,71,17,43.00216828827498,116.19159672653699,222.0199126162489,15.08847827
STARLINK-6230,71,18,42.99850867155258,115.59034165853093,229.56327120754324,15.08836349
STARLINK-6294,71,19,42.9938655199086,116.42773733804808,235.87052191610076,15.088414730000002
STARLINK-33689,71,20,42.98807326146397,115.8279049068466,250.60475595754224,15.088384419999999
STARLINK-31267,71,21,42.983730896993805,115.59894905479258,257.8552470095013,15.08845158
STARLINK-31381,71,22,42.98068800328052,116.45044293168016,264.060017858346,15.088416980000002
STARLINK-5758,71,23,42.98593654281827,116.0134803505356,285.55031302240275,15.088336729999998
STARLINK-33619,71,24,42.99109431724449,115.66340576160106,300.04039893970327,15.08836975
STARLINK-31620,71,25,42.99521327936662,116.31465778201498,306.4766359892593,15.088440969999999
STARLINK-6233,71,26,43.00002393950354,116.19184009949812,313.0482770054134,15.088474769999998
STARLINK-6350,71,27,43.001635074066336,116.1877492729896,313.6384792895341,15.088647479999999
STARLINK-6250,71,28,43.00865806417904,116.16881207990595,323.5219978490923,15.088345869999998
STARLINK-31575,71,29,43.01054799005794,116.26223470561698,327.64030119820444,15.08837931
STARLINK-5840,71,30,43.01587701527694,116.14241017736283,334.81887196776654,15.088362590000001
STARLINK-33853,71,31,43.01678904515155,115.84972759027106,342.1945914416291,15.088323969999998
STARLINK-31319,71,32,43.02023466733568,116.2309655468005,348.82851337433993,15.088349120000002
STARLINK-33612,71,33,43.01932289157968,116.41177767183815,355.7729499027043,15.08838341
STARLINK-31610,73,1,43.01641435231872,119.63835041558777,19.849712066739244,15.08839955
STARLINK-31748,73,2,43.00469215845301,119.54651395647154,34.006302972739775,15.088368770000002
STARLINK-31866,73,3,43.01507388487546,119.65992706372535,154.07892736021512,15.088395519999999
STARLINK-31778,73,4,43.020322844668705,120.03995762709381,174.89278969810897,15.088436749999998
STARLINK-31592,73,5,43.01599090860994,120.08502472116035,196.00210872907618,15.08840582
STARLINK-31729,73,6,43.01467177331267,119.99692369687583,203.0846875129206,15.088330859999997
STARLINK-31622,73,7,43.00716780285652,120.04721725956318,217.2143379399752,15.08837817
STARLINK-31511,73,8,42.992285062177494,119.99244540574921,238.3500223785759,15.088440140000001
STARLINK-31774,73,9,42.98512072537728,119.86944713952404,252.64685354582326,15.0885924
STARLINK-31621,73,10,42.98085386579348,119.93492410334557,259.6403530907736,15.088361909999998
STARLINK-31625,73,11,42.98053452422591,119.87422350566762,273.7942091088605,15.088339130000001
STARLINK-31448,73,12,42.9852846554189,119.75084720808822,288.0058710155673,15.08836682
STARLINK-31597,73,13,42.98862628123705,119.80058812599809,295.0291826119918,15.163350129999998
STARLINK-31515,73,14,43.00173748438725,119.74068588552234,316.215877437546,15.08850135
STARLINK-31462,73,15,43.01393170899411,119.68670669467787,337.43386023237815,15.088374519999999
STARLINK-31765,73,16,43.018798566610485,119.61923830293931,344.56533598546343,15.088337089999998
STARLINK-36150,74,1,43.021713930506706,122.92738280559396,1.4929407440312055,15.0883772
STARLINK-11501 [DTC],74,2,43.02132178666706,123.30232122531335,8.831274706803596,15.088391720000002
STARLINK-11491 [DTC],74,3,43.00450257108416,123.24603833908863,39.01424284923861,15.08838969
STARLINK-31913,74,4,43.00201583553302,123.45711968884783,43.38576173597108,15.088212400000002
STARLINK-31881,74,5,42.983725936727325,123.23392596368811,114.27369851543371,15.088393440000003
STARLINK-35739,74,6,42.99313479300214,123.46980283199287,121.0868013231582,15.08837609
STARLINK-35901,74,7,42.9927876501238,123.45535085682874,128.21818840701755,15.08848556
STARLINK-36138,74,8,43.00449250371639,123.44358048915306,135.15060365778675,15.088433529999998
STARLINK-35905,74,9,43.01173376652824,123.41078543528882,149.3816487930885,15.08852687
STARLINK-35765,74,10,43.014445500818525,123.39235046619422,156.46949537046848,15.088384430000001
STARLINK-35773,74,11,43.018251285322826,123.37510487909813,170.5151186375843,15.088397410000002
STARLINK-35706,74,12,43.01817094204722,123.3563096992774,177.6147231377264,15.088369810000001
STARLINK-31770,74,13,43.020079459738476,123.48300863321123,184.6274739720483,15.088430690000001
STARLINK-36125,74,14,43.015337378012376,123.3286520145305,198.8842733404561,15.088393349999999
STARLINK-35754,74,15,43.01125219942148,123.31580345217529,205.96057963073636,15.08840734
STARLINK-35779,74,16,43.00731063791357,123.30568871315327,213.04693903721454,15.08844789
STARLINK-35720,74,17,43.0040040919924,123.28550571288378,220.09214445852692,15.0884078
STARLINK-31767,74,18,42.99865762568587,123.40562419963243,227.04529595120553,15.088455129999998
STARLINK-36143,74,19,42.99522681959155,123.25566317541822,234.10322067227332,15.08840702
STARLINK-35705,74,20,42.98818808025092,123.23119163980765,241.30898689117245,15.08840322
STARLINK-31762,74,21,42.98615804812338,123.34295948728692,248.24766902841623,15.08837875
STARLINK-36141,74,22,42.98400440802148,123.18572964960985,255.39813296883312,15.088354259999997
STARLINK-31768,74,23,42.980961703860324,123.29502906671944,262.3879835894659,15.088404220000001
STARLINK-35775,74,24,42.980961202519964,123.14523160256915,269.5941938101793,15.088359680000002
STARLINK-36078,74,25,42.97980070055371,123.11115710385485,276.6807932593049,15.08849942
STARLINK-36131,74,26,42.989146605132,123.0532492849406,298.1086314670149,15.0884326
STARLINK-11479 [DTC],74,27,42.996623582399366,123.41190494599024,308.80606975113767,15.088340849999998
STARLINK-36137,74,28,43.00324246990531,122.9966778149574,319.095096415085,15.088351419999999
STARLINK-11498 [DTC],74,29,43.01505036227954,123.34334577846647,338.78754822696203,15.088340009999998
STARLINK-35884,74,30,43.015979195830006,122.95758799078001,340.2952259994793,15.08887141
STARLINK-31875,75,1,43.02226421352342,123.51832832922793,7.99645779135712,15.08836421
STARLINK-31880,75,2,43.01633909273563,123.50207290910667,22.14538309643865,15.088311819999998
STARLINK-36085,75,3,43.00785403036642,123.7311718723081,36.04108974637052,15.08837148
STARLINK-36140,75,4,42.999471568715315,123.70089272646348,50.19736957539076,15.088395890000001
STARLINK-35891,75,5,42.9923047920733,123.67349026875827,57.365644594493396,15.08835085
STARLINK-11499 [DTC],75,6,42.991114382237186,124.0704352615596,62.915481871936265,15.088467489999998
STARLINK-35767,75,7,42.99325326172849,123.65489044166318,64.36509762828237,15.088363500000002
STARLINK-11495 [DTC],75,8,42.988691119895456,124.05914000770689,68.07828219124416,15.08831787
STARLINK-35877,75,9,42.986810443044774,123.63743807635824,71.45091403603934,15.088413349999998
STARLINK-35732,75,10,42.983264877834245,123.61485850587424,78.44544560278844,15.08838229
STARLINK-35786,75,11,42.982752392181276,123.56777153487069,92.76450947820841,15.08896151
STARLINK-11489 [DTC],75,12,42.978046351437236,123.95576114321965,98.21803503277171,15.088425209999999
STARLINK-35721,75,13,42.981923198964665,123.53919070306452,99.81879004479752,15.088378510000002
STARLINK-35790,75,14,42.98544281332571,123.51646364729082,106.9017351640364,15.088512799999998
STARLINK-11487 [DTC],75,15,42.99627874315328,123.85739019576901,128.31733707962587,15.088400829999998
STARLINK-31763,75,16,43.00626373444172,123.5471564250335,142.1880226020695,15.08840939
STARLINK-11333 [DTC],75,17,43.015449743020426,123.7933467155628,158.3855672140089,15.08842672
STARLINK-31769,75,18,43.01617296899994,123.5111677858893,163.41963916605232,15.088446830000002
STARLINK-11496 [DTC],75,19,43.02079308523312,123.75083617289052,188.49189298172936,15.08845478
STARLINK-11494 [DTC],75,20,43.00434076742321,123.69344389774697,218.81927885515287,15.08840349
STARLINK-11504 [DTC],75,21,42.98393694053396,123.61058999225742,248.58761718043309,15.08831974
STARLINK-11484 [DTC],75,22,42.98095977724206,123.50384995237074,278.76202529313025,15.08840105
STARLINK-31842,75,23,42.983239645135534,123.69354094944666,283.177284142024,15.08839878
STARLINK-31885,75,24,42.9968219616319,123.63792171403777,304.36994369265796,15.088462490000001
STARLINK-31860,75,25,43.01032751814239,123.58147582299496,325.58684932243153,15.0884035
STARLINK-31665,75,26,43.02133942450844,123.55641393095216,346.7713593430879,15.088387119999998
STARLINK-30946,77,1,43.01955275542857,126.89573140685084,10.71780141586807,15.08830871
STARLINK-30976,77,2,43.01741032400457,126.91785029259924,17.751903723647548,15.088352550000002
STARLINK-31589,77,3,43.00894295674671,126.94463818502398,31.89169534304875,15.088445010000001
STARLINK-30928,77,4,43.00452603759168,126.84989012419318,39.04142696466715,15.08834666
STARLINK-30966,77,5,42.999499311890695,126.83073238576509,46.126508124021484,15.08838425
STARLINK-31910,77,6,42.99496825618251,126.88777783588438,53.142750449289565,15.08838815
STARLINK-30944,77,7,42.98760978643166,126.79540051408875,60.265567164791925,15.08833206
STARLINK-30957,77,8,42.98554587494629,126.77276470392961,67.2516712339039,15.08836854
STARLINK-31858,77,9,42.98254731424795,126.82886908115718,74.41826096118089,15.08839534
STARLINK-30961,77,10,42.9810242347898,126.72451590941134,81.54755741312168,15.088369949999999
STARLINK-30526,77,11,42.983721250020544,127.14396895671656,85.20685088396725,15.0884497
STARLINK-30975,77,12,42.98348245831406,126.69384393221331,88.62777325519995,15.08840907
STARLINK-31746,77,13,42.98197207123141,127.11775592638632,95.06719407924055,15.088343550000001
STARLINK-30963,77,14,42.9815966191987,126.65408697781483,102.70919066379795,15.088359889999998
STARLINK-30931,77,15,42.98511337939491,126.55946923738236,109.93484123805679,15.088378200000001
STARLINK-31755,77,16,42.9887549386534,127.0778397377885,116.54304793516441,15.08839383
STARLINK-30959,77,17,42.99582837454985,126.58934930377733,124.07229684534575,15.088375779999998
STARLINK-31909,77,18,42.99750931079212,126.69019042806767,131.015933800956,15.088392320000002
STARLINK-31782,77,19,43.00182452471647,127.01751883525714,137.77363098601288,15.088414859999999
STARLINK-30958,77,20,43.00723459056765,126.53872467574483,145.29190967908139,15.088441
STARLINK-31777,77,21,43.012256932105245,126.98633495707134,151.92968611665572,15.08832094
STARLINK-32100,77,22,43.01733766166859,127.05365247031789,158.89398006548578,15.08836228
STARLINK-31784,77,23,43.02147042052706,126.9533003878926,173.15294981904637,15.088388379999998
STARLINK-31776,77,24,43.01877891225881,126.92622666140892,194.33996844524202,15.088408929999998
STARLINK-30971,77,25,43.015501496877775,127.29152629268718,209.00994327990438,15.0884174
STARLINK-31902,77,26,43.00865894961475,127.36062302240265,215.12770196513324,15.08841055
